title,imdb_rating,cast_1,cast_2,cast_3,movie_url,imdb_id,director
It's a Wonderful Afterlife,5.3,Sanjeev Bhaskar,Steve Morphew,Steve Jones,https://www.imdb.com/title/tt1319716/,tt1319716,Gurinder Chadha
You Got Served: Beat The World,4.3,Tyrone Marshall Brown,Mishael Morgan,Nikki Grant,https://www.imdb.com/title/tt1568139/,tt1568139,Robert Adetuyi
Fifty Dead Men Walking,6.8,Ben Kingsley,Jim Sturgess,Kevin Zegers,https://www.imdb.com/title/tt1097643/,tt1097643,Kari Skogland
Plastic,6.0,Ed Speleers,Will Poulter,Alfie Allen,https://www.imdb.com/title/tt2556874/,tt2556874,Julian Gilbey
Friend Request,5.2,Alycia Debnam-Carey,William Moseley,Connor Paolo,https://www.imdb.com/title/tt3352390/,tt3352390,Simon Verhoeven
Adventureland,6.8,Jesse Eisenberg,Kristen Stewart,Ryan Reynolds,https://www.imdb.com/title/tt1091722/,tt1091722,Greg Mottola
Amour,7.9,Jean-Louis Trintignant,Emmanuelle Riva,Isabelle Huppert,https://www.imdb.com/title/tt1602620/,tt1602620,Michael Haneke
Truth,6.8,Cate Blanchett,Robert Redford,Dennis Quaid,https://www.imdb.com/title/tt3859076/,tt3859076,James Vanderbilt
The Lost City,6.5,Andy Garcia,Inés Sastre,Bill Murray,https://www.imdb.com/title/tt0343996/,tt0343996,Andy Garcia
Next Friday,6.1,Ice Cube,Mike Epps,Justin Pierce,https://www.imdb.com/title/tt0195945/,tt0195945,Steve Carr
Dangal,8.4,Aamir Khan,Sakshi Tanwar,Fatima Sana Shaikh,https://www.imdb.com/title/tt5074352/,tt5074352,Nitesh Tiwari
The Runaways,6.5,Kristen Stewart,Dakota Fanning,Michael Shannon,https://www.imdb.com/title/tt1017451/,tt1017451,Floria Sigismondi
Volver,7.6,Penélope Cruz,Carmen Maura,Lola Dueñas,https://www.imdb.com/title/tt0441909/,tt0441909,Pedro Almodóvar
Melancholia,7.1,Kirsten Dunst,Charlotte Gainsbourg,Kiefer Sutherland,https://www.imdb.com/title/tt1527186/,tt1527186,Lars von Trier
Jab Tak Hai Jaan,6.9,Shah Rukh Khan,Katrina Kaif,Anushka Sharma,https://www.imdb.com/title/tt2176013/,tt2176013,Yash Chopra
Kites,6.1,Hrithik Roshan,Bárbara Mori,Nicholas Brown,https://www.imdb.com/title/tt1198101/,tt1198101,Anurag Basu
Elle,7.1,Isabelle Huppert,Laurent Lafitte,Anne Consigny,https://www.imdb.com/title/tt3716530/,tt3716530,Spike Jonze
Mine Vaganti,7.2,Riccardo Scamarcio,Nicole Grimaudo,Alessandro Preziosi,https://www.imdb.com/title/tt1405810/,tt1405810,Ferzan Ozpetek
Zarafa,6.9,Max Renaudin Pratt,Simon Abkarian,Abraham Adesoye,https://www.imdb.com/title/tt2077908/,tt2077908,Rémi Bezançon
Split,7.3,James McAvoy,Anya Taylor-Joy,Haley Lu Richardson,https://www.imdb.com/title/tt4972582/,tt4972582,M. Night Shyamalan
The Texas Chainsaw Massacre,6.2,Jessica Biel,Jonathan Tucker,Andrew Bryniarski,https://www.imdb.com/title/tt0324216/,tt0324216,David Blue Garcia
The Purge: Anarchy,6.4,Frank Grillo,Carmen Ejogo,Zach Gilford,https://www.imdb.com/title/tt2975578/,tt2975578,James DeMonaco
Escape Room,6.4,Taylor Russell,Logan Miller,Jay Ellis,https://www.imdb.com/title/tt5886046/,tt5886046,Adam Robitel
The Curse of La Llorona,5.3,Linda Cardellini,Raymond Cruz,Patricia Velasquez,https://www.imdb.com/title/tt4913966/,tt4913966,Michael Chaves
The Strangers,6.1,Scott Speedman,Liv Tyler,Gemma Ward,https://www.imdb.com/title/tt0482606/,tt0482606,Bryan Bertino
Ouija: Origin of Evil,6.2,Elizabeth Reaser,Lulu Wilson,Annalise Basso,https://www.imdb.com/title/tt4361050/,tt4361050,Mike Flanagan
Happy Death Day 2U,6.2,Jessica Rothe,Israel Broussard,Phi Vu,https://www.imdb.com/title/tt8155288/,tt8155288,Christopher Landon
Midsommar,7.1,Florence Pugh,Jack Reynor,Vilhelm Blomgren,https://www.imdb.com/title/tt8772262/,tt8772262,Ari Aster
Sicko,8.0,Michael Moore,Tucker Albrizzi,Tony Benn,https://www.imdb.com/title/tt0386032/,tt0386032,Michael Moore
Black or White,6.6,Kevin Costner,Octavia Spencer,Gillian Jacobs,https://www.imdb.com/title/tt2883434/,tt2883434,Mike Binder
Down to You,5.0,Freddie Prinze Jr.,Julia Stiles,Selma Blair,https://www.imdb.com/title/tt0186975/,tt0186975,Kris Isacsson
Harold & Kumar Go to White Castle,7.1,John Cho,Kal Penn,Ethan Embry,https://www.imdb.com/title/tt0366551/,tt0366551,Danny Leiner
The Contender,6.9,Joan Allen,Gary Oldman,Jeff Bridges,https://www.imdb.com/title/tt0208874/,tt0208874,Rod Lurie
Boiler Room,7.0,Giovanni Ribisi,Vin Diesel,Nia Long,https://www.imdb.com/title/tt0181984/,tt0181984,Ben Younger
Black Christmas,4.6,Michelle Trachtenberg,Mary Elizabeth Winstead,Lacey Chabert,https://www.imdb.com/title/tt0454082/,tt0454082,Bob Clark
The Edge of Seventeen,7.3,Hailee Steinfeld,Haley Lu Richardson,Blake Jenner,https://www.imdb.com/title/tt1878870/,tt1878870,Kelly Fremon Craig
Jackie,6.7,Natalie Portman,Peter Sarsgaard,Greta Gerwig,https://www.imdb.com/title/tt1619029/,tt1619029,Pablo Larraín
Breakin' All the Rules,5.6,Jamie Foxx,Gabrielle Union,Morris Chestnut,https://www.imdb.com/title/tt0349169/,tt0349169,Daniel Taplitz
Glee: The 3D Concert Movie,5.5,Cory Monteith,Dianna Agron,Lea Michele,https://www.imdb.com/title/tt1922612/,tt1922612,Kevin Tancharoen
Loving,7.0,Ruth Negga,Joel Edgerton,Will Dalton,https://www.imdb.com/title/tt4669986/,tt4669986,Esteban Crespo
The Savages,7.1,Laura Linney,Philip Seymour Hoffman,Philip Bosco,https://www.imdb.com/title/tt0775529/,tt0775529,Tamara Jenkins
Chasing Papi,4.7,Eduardo Verástegui,Roselyn Sanchez,Sofía Vergara,https://www.imdb.com/title/tt0323572/,tt0323572,Linda Mendoza
The Way of the Gun,6.6,Ryan Phillippe,Benicio Del Toro,Juliette Lewis,https://www.imdb.com/title/tt0202677/,tt0202677,Christopher McQuarrie
The Sun is Also a Star,5.9,Yara Shahidi,Anais Lee,Charles Melton,https://www.imdb.com/title/tt6423362/,tt6423362,Ry Russo-Young
Hamlet 2,6.3,Steve Coogan,Elisabeth Shue,Catherine Keener,https://www.imdb.com/title/tt1104733/,tt1104733,Andrew Fleming
Igby Goes Down,6.9,Kieran Culkin,Susan Sarandon,Jeff Goldblum,https://www.imdb.com/title/tt0280760/,tt0280760,Burr Steers
The Ultimate Gift,7.3,Drew Fuller,James Garner,Abigail Breslin,https://www.imdb.com/title/tt0482629/,tt0482629,Michael O. Sajbel
Beautiful,5.6,Minnie Driver,Hallie Eisenberg,Joey Lauren Adams,https://www.imdb.com/title/tt0210567/,tt0210567,
Gracie,6.2,Carly Schroeder,Andrew Shue,Elisabeth Shue,https://www.imdb.com/title/tt0441007/,tt0441007,Davis Guggenheim
The Sapphires,7.0,Chris O'Dowd,Deborah Mailman,Jessica Mauboy,https://www.imdb.com/title/tt1673697/,tt1673697,Wayne Blair
Greater,7.4,Neal McDonough,Leslie Easterbrook,Christopher Severio,https://www.imdb.com/title/tt2950418/,tt2950418,David L. Hunt
Destroyer,6.2,Nicole Kidman,Toby Kebbell,Tatiana Maslany,https://www.imdb.com/title/tt7137380/,tt7137380,Karyn Kusama
Trust the Man,5.7,David Duchovny,Julianne Moore,Billy Crudup,https://www.imdb.com/title/tt0427968/,tt0427968,Bart Freundlich
Undiscovered,4.2,Kip Pardue,Carrie Fisher,Shannyn Sossamon,https://www.imdb.com/title/tt0434424/,tt0434424,Meiert Avis
Princess Kaiulani,6.1,Q'orianka Kilcher,Barry Pepper,Shaun Evans,https://www.imdb.com/title/tt1185344/,tt1185344,Marc Forby
Dheepan,7.2,Jesuthasan Antonythasan,Kalieaswari Srinivasan,Claudine Vinasithamby,https://www.imdb.com/title/tt4082068/,tt4082068,Jacques Audiard
Flammen og Citronen,7.2,Thure Lindhardt,Mads Mikkelsen,Stine Stengade,https://www.imdb.com/title/tt0920458/,tt0920458,Ole Christian Madsen
Another Day of Life,7.2,Miroslaw Haniszewski,Vergil J. Smith,Tomasz Zietek,https://www.imdb.com/title/tt2967856/,tt2967856,Raúl de la Fuente
Les gamins,6.2,Alain Chabat,Max Boublil,Sandrine Kiberlain,https://www.imdb.com/title/tt2354181/,tt2354181,Anthony Marciano
Beneath Hill 60,7.1,Brendan Cowell,Harrison Gilbertson,Steve Le Marquand,https://www.imdb.com/title/tt1418646/,tt1418646,Jeremy Sims
Polisse,7.3,Karin Viard,JoeyStarr,Marina Foïs,https://www.imdb.com/title/tt1661420/,tt1661420,Maïwenn
Heist,6.1,Robert De Niro,Jeffrey Dean Morgan,Dave Bautista,https://www.imdb.com/title/tt3276924/,tt3276924,David Mamet
Dofus - Livre 1: Julith,7.6,Sauvane Delanoë,Laetitia Lefebvre,Elisabeth Ventura,https://www.imdb.com/title/tt4731504/,tt4731504,Jean-Jacques Denis
Awake,6.5,Hayden Christensen,Jessica Alba,Terrence Howard,https://www.imdb.com/title/tt0211933/,tt0211933,Mark Raso
Manchester by the Sea,7.8,Casey Affleck,Michelle Williams,Kyle Chandler,https://www.imdb.com/title/tt4034228/,tt4034228,Kenneth Lonergan
Crazy Heart,7.2,Jeff Bridges,Maggie Gyllenhaal,Colin Farrell,https://www.imdb.com/title/tt1263670/,tt1263670,Scott Cooper
Star Wars: The Clone Wars,5.9,Matt Lanter,Nika Futterman,Tom Kane,https://www.imdb.com/title/tt1185834/,tt1185834,
The DUFF,6.5,Mae Whitman,Bella Thorne,Robbie Amell,https://www.imdb.com/title/tt1666801/,tt1666801,Ari Sandel
Nightcrawler,7.9,Jake Gyllenhaal,Rene Russo,Bill Paxton,https://www.imdb.com/title/tt2872718/,tt2872718,Dan Gilroy
Dragon Ball Super: Broly,7.8,Masako Nozawa,Aya Hisakawa,Ryô Horikawa,https://www.imdb.com/title/tt7961060/,tt7961060,Tatsuya Nagamine
Baggage Claim,5.1,Paula Patton,Taye Diggs,Jill Scott,https://www.imdb.com/title/tt1171222/,tt1171222,David E. Talbert
Middle School: The Worst Years of My Life,6.1,Griffin Gluck,Lauren Graham,Alexa Nisenson,https://www.imdb.com/title/tt4981636/,tt4981636,Steve Carr
The Namesake,7.5,Kal Penn,Irrfan Khan,Tabu,https://www.imdb.com/title/tt0433416/,tt0433416,Mira Nair
All is Lost,6.9,Robert Redford,Dyapa Gnaneshwar Reddy,,https://www.imdb.com/title/tt2017038/,tt2017038,J.C. Chandor
Club Dread,5.6,Jay Chandrasekhar,Bill Paxton,Kevin Heffernan,https://www.imdb.com/title/tt0331953/,tt0331953,Jay Chandrasekhar
Bright Star,6.9,Abbie Cornish,Ben Whishaw,Paul Schneider,https://www.imdb.com/title/tt0810784/,tt0810784,Jane Campion
Glitter,2.4,Mariah Carey,Eric Benét,Max Beesley,https://www.imdb.com/title/tt0118589/,tt0118589,Vondie Curtis-Hall
The Rover,6.4,Guy Pearce,Robert Pattinson,Scoot McNairy,https://www.imdb.com/title/tt2345737/,tt2345737,David Michôd
Silmido,7.0,Sung-Ki Ahn,Sol Kyung-gu,Joon-ho Huh,https://www.imdb.com/title/tt0387596/,tt0387596,Woo-Suk Kang
Posledniy bogatyr,6.5,Viktor Khorinyak,Mila Sivatskaya,Ekaterina Vilkova,https://www.imdb.com/title/tt6175394/,tt6175394,Dmitriy Dyachenko
A.C.O.R.N.S.: Operation Crackdown,3.7,Jason Jones,Will Forte,John Leguizamo,https://www.imdb.com/title/tt2097333/,tt2097333,Ross Venokur
My Name is Khan,8.0,Shah Rukh Khan,Kajol,Sheetal Menon,https://www.imdb.com/title/tt1188996/,tt1188996,Karan Johar
Namastey London,7.2,Akshay Kumar,Katrina Kaif,Rishi Kapoor,https://www.imdb.com/title/tt0795434/,tt0795434,Vipul Amrutlal Shah
Yeh Jawaani Hai Deewani,7.2,Ranbir Kapoor,Deepika Padukone,Aditya Roy Kapoor,https://www.imdb.com/title/tt2178470/,tt2178470,Ayan Mukherjee
The Wind That Shakes the Barley,7.5,Cillian Murphy,Pádraic Delaney,Liam Cunningham,https://www.imdb.com/title/tt0460989/,tt0460989,Ken Loach
The City of Your Final Destination,6.3,Omar Metwally,Anthony Hopkins,Charlotte Gainsbourg,https://www.imdb.com/title/tt0896923/,tt0896923,James Ivory
Kurtlar vadisi - Irak,5.8,Necati Sasmaz,Billy Zane,Ghassan Massoud,https://www.imdb.com/title/tt0493264/,tt0493264,
Little Miss Sunshine,7.8,Steve Carell,Toni Collette,Greg Kinnear,https://www.imdb.com/title/tt0449059/,tt0449059,Jonathan Dayton
Easy A,7.0,Emma Stone,Amanda Bynes,Penn Badgley,https://www.imdb.com/title/tt1282140/,tt1282140,Will Gluck
28 Days Later…,7.5,Cillian Murphy,Naomie Harris,Christopher Eccleston,https://www.imdb.com/title/tt0289043/,tt0289043,Danny Boyle
You Got Served,3.8,Omarion,Jarell Houston,Raz B,https://www.imdb.com/title/tt0365957/,tt0365957,Chris Stokes
The Intruder,5.6,Michael Ealy,Meagan Good,Dennis Quaid,https://www.imdb.com/title/tt6722030/,tt6722030,Deon Taylor
50/50,7.6,Joseph Gordon-Levitt,Seth Rogen,Anna Kendrick,https://www.imdb.com/title/tt1306980/,tt1306980,Jonathan Levine
A Walk in the Woods,6.3,Robert Redford,Nick Nolte,Emma Thompson,https://www.imdb.com/title/tt1178665/,tt1178665,Ken Kwapis
Brown Sugar,6.5,Taye Diggs,Sanaa Lathan,Yasiin Bey,https://www.imdb.com/title/tt0297037/,tt0297037,Rick Famuyiwa
That Awkward Moment,6.1,Zac Efron,Michael B. Jordan,Miles Teller,https://www.imdb.com/title/tt1800246/,tt1800246,Tom Gormican
Shutter,5.2,Joshua Jackson,Rachael Taylor,James Kyson,https://www.imdb.com/title/tt0482599/,tt0482599,Banjong Pisanthanakun
Akeelah and the Bee,7.4,Angela Bassett,Laurence Fishburne,Keke Palmer,https://www.imdb.com/title/tt0437800/,tt0437800,Doug Atchison
Enough Said,7.0,Julia Louis-Dreyfus,James Gandolfini,Catherine Keener,https://www.imdb.com/title/tt2390361/,tt2390361,Nicole Holofcener
New in Town,5.6,Renée Zellweger,Harry Connick Jr.,Siobhan Fallon Hogan,https://www.imdb.com/title/tt1095174/,tt1095174,Jonas Elmer
Begin Again,7.4,Keira Knightley,Mark Ruffalo,Adam Levine,https://www.imdb.com/title/tt1980929/,tt1980929,John Carney
American Psycho,7.6,Christian Bale,Justin Theroux,Josh Lucas,https://www.imdb.com/title/tt0144084/,tt0144084,Mary Harron
See No Evil,5.0,Glenn Jacobs,Christina Vidal,Michael J. Pagan,https://www.imdb.com/title/tt0437179/,tt0437179,Stephen Gaghan
The Good Girl,6.4,Jennifer Aniston,Jake Gyllenhaal,Deborah Rush,https://www.imdb.com/title/tt0279113/,tt0279113,Miguel Arteta
"Bon Cop, Bad Cop",6.7,Michel Beaudry,Patrice Bélanger,Pierre Boudreau,https://www.imdb.com/title/tt0479647/,tt0479647,Erik Canuel
The Boondock Saints 2: All Saints Day,6.2,Sean Patrick Flanery,Norman Reedus,Billy Connolly,https://www.imdb.com/title/tt1300851/,tt1300851,Brad Davis
Prom,5.4,Aimee Teegarden,Thomas McDonell,DeVaughn Nixon,https://www.imdb.com/title/tt1604171/,tt1604171,Joe Nussbaum
Shadow of the Vampire,6.9,John Malkovich,Willem Dafoe,Udo Kier,https://www.imdb.com/title/tt0189998/,tt0189998,E. Elias Merhige
Me and Earl and the Dying Girl,7.7,Thomas Mann,RJ Cyler,Olivia Cooke,https://www.imdb.com/title/tt2582496/,tt2582496,Alfonso Gomez-Rejon
It's Kind of a Funny Story,7.1,Keir Gilchrist,Zach Galifianakis,Emma Roberts,https://www.imdb.com/title/tt0804497/,tt0804497,Anna Boden
Woman on Top,5.3,Penélope Cruz,Murilo Benício,Harold Perrineau,https://www.imdb.com/title/tt0206420/,tt0206420,Fina Torres
Held Up,5.1,Jamie Foxx,Nia Long,Barry Corbin,https://www.imdb.com/title/tt0165831/,tt0165831,Steve Rash
Morgan,5.8,Kate Mara,Anya Taylor-Joy,Rose Leslie,https://www.imdb.com/title/tt4520364/,tt4520364,Luke Scott
Anomalisa,7.2,David Thewlis,Jennifer Jason Leigh,Tom Noonan,https://www.imdb.com/title/tt2401878/,tt2401878,Duke Johnson
Caché,7.3,Daniel Auteuil,Juliette Binoche,Maurice Bénichou,https://www.imdb.com/title/tt0387898/,tt0387898,Michael Haneke
Another Year,7.4,Jim Broadbent,Ruth Sheen,Lesley Manville,https://www.imdb.com/title/tt1431181/,tt1431181,Mike Leigh
8 femmes,7.0,Fanny Ardant,Emmanuelle Béart,Danielle Darrieux,https://www.imdb.com/title/tt0283832/,tt0283832,François Ozon
Le passé,7.7,Bérénice Bejo,Tahar Rahim,Ali Mosaffa,https://www.imdb.com/title/tt2404461/,tt2404461,Asghar Farhadi
Lean on Pete,7.2,Charlie Plummer,Amy Seimetz,Travis Fimmel,https://www.imdb.com/title/tt5340300/,tt5340300,Andrew Haigh
Made in Dagenham,7.1,Sally Hawkins,Bob Hoskins,Andrea Riseborough,https://www.imdb.com/title/tt1371155/,tt1371155,Nigel Cole
And When Did You Last See Your Father?,6.8,Jim Broadbent,Colin Firth,Juliet Stevenson,https://www.imdb.com/title/tt0829098/,tt0829098,Anand Tucker
El Chicano,5.4,Logan Arevalo,Julian Bray,Adolfo Alvarez,https://www.imdb.com/title/tt7374952/,tt7374952,Ben Hernandez Bray
The Secret of Kells,7.6,Evan McGuire,Brendan Gleeson,Mick Lally,https://www.imdb.com/title/tt0485601/,tt0485601,Tomm Moore
Mr. Church,7.6,Eddie Murphy,Britt Robertson,Natascha McElhone,https://www.imdb.com/title/tt4196848/,tt4196848,Bruce Beresford
Down in the Valley,6.4,Edward Norton,Evan Rachel Wood,David Morse,https://www.imdb.com/title/tt0398027/,tt0398027,David Jacobson
The Singing Detective,5.5,Robert Downey Jr.,Robin Wright,Mel Gibson,https://www.imdb.com/title/tt0314676/,tt0314676,Keith Gordon
Ma vie de Courgette,7.7,Gaspard Schlatter,Sixtine Murat,Paulin Jaccoud,https://www.imdb.com/title/tt2321405/,tt2321405,Claude Barras
Restless,6.7,Mia Wasikowska,Henry Hopper,Ryô Kase,https://www.imdb.com/title/tt1498569/,tt1498569,Régis Blondeau
Wild Target,6.8,Bill Nighy,Emily Blunt,Rupert Grint,https://www.imdb.com/title/tt1235189/,tt1235189,Jonathan Lynn
Pathology,5.9,Alyssa Milano,Milo Ventimiglia,Keir O'Donnell,https://www.imdb.com/title/tt0964539/,tt0964539,Marc Schölermann
Wuthering Heights,6.0,Kaya Scodelario,James Howson,Solomon Glave,https://www.imdb.com/title/tt1181614/,tt1181614,Andrea Arnold
A Street Cat Named Bob,7.3,Luke Treadaway,Bob the Cat,Ruta Gedmintas,https://www.imdb.com/title/tt3606888/,tt3606888,Roger Spottiswoode
Aloft,5.3,Jennifer Connelly,Cillian Murphy,Mélanie Laurent,https://www.imdb.com/title/tt2494384/,tt2494384,Claudia Llosa
Fireflies in the Garden,6.4,Ryan Reynolds,Willem Dafoe,Emily Watson,https://www.imdb.com/title/tt0961108/,tt0961108,Dennis Lee
Feichang Xingyun,5.2,Ziyi Zhang,Leehom Wang,Terri Kwan,https://www.imdb.com/title/tt2102502/,tt2102502,Dennie Gordon
"Don Gato, el inicio de la pandilla",4.3,Jason Harris,Chris Edgerly,Bill Lobley,https://www.imdb.com/title/tt4057916/,tt4057916,Andrés Couturier
Imagine Me & You,6.7,Piper Perabo,Lena Headey,Matthew Goode,https://www.imdb.com/title/tt0421994/,tt0421994,Ol Parker
Swimming Pool,6.7,Charlotte Rampling,Charles Dance,Ludivine Sagnier,https://www.imdb.com/title/tt0324133/,tt0324133,François Ozon
Dvizhenie Vverkh,6.7,Vladimir Mashkov,Andrey Smolyakov,Sergey Garmash,https://www.imdb.com/title/tt5987402/,tt5987402,Anton Megerdichev
Loin des hommes,7.2,Viggo Mortensen,Reda Kateb,Djemel Barek,https://www.imdb.com/title/tt2936180/,tt2936180,David Oelhoffen
(500) Days of Summer,7.7,Zooey Deschanel,Joseph Gordon-Levitt,Geoffrey Arend,https://www.imdb.com/title/tt1022603/,tt1022603,Marc Webb
Thank You For Smoking,7.6,Aaron Eckhart,Cameron Bright,Maria Bello,https://www.imdb.com/title/tt0427944/,tt0427944,Jason Reitman
Hostel: Part II,5.5,Lauren German,Heather Matarazzo,Bijou Phillips,https://www.imdb.com/title/tt0498353/,tt0498353,Eli Roth
An Education,7.3,Carey Mulligan,Peter Sarsgaard,Alfred Molina,https://www.imdb.com/title/tt1174732/,tt1174732,Lone Scherfig
Extract,6.1,Jason Bateman,Kristen Wiig,Ben Affleck,https://www.imdb.com/title/tt1225822/,tt1225822,Mike Judge
Narc,7.1,Ray Liotta,Jason Patric,Chi McBride,https://www.imdb.com/title/tt0272207/,tt0272207,Joe Carnahan
Shopgirl,6.3,Steve Martin,Claire Danes,Jason Schwartzman,https://www.imdb.com/title/tt0338427/,tt0338427,Anand Tucker
Men with Brooms,5.9,Paul Gross,Leslie Nielsen,James B. Douglas,https://www.imdb.com/title/tt0263734/,tt0263734,Paul Gross
Witless Protection,3.4,Larry the Cable Guy,Jenny McCarthy Wahlberg,Richard Bull,https://www.imdb.com/title/tt1001562/,tt1001562,Charles Robert Carner
The Work and the Glory,6.5,Sam Hennings,Eric Johnson,Alexander Carroll,https://www.imdb.com/title/tt0410454/,tt0410454,Russell Holt
Albert Nobbs,6.7,Glenn Close,Mia Wasikowska,Aaron Taylor-Johnson,https://www.imdb.com/title/tt1602098/,tt1602098,Rodrigo García
The Neon Demon,6.1,Elle Fanning,Christina Hendricks,Keanu Reeves,https://www.imdb.com/title/tt1974419/,tt1974419,Nicolas Winding Refn
Masked and Anonymous,5.3,Bob Dylan,John Goodman,Jessica Lange,https://www.imdb.com/title/tt0319829/,tt0319829,Larry Charles
Borg vs McEnroe,6.9,Sverrir Gudnason,Shia LaBeouf,Stellan Skarsgård,https://www.imdb.com/title/tt5727282/,tt5727282,Janus Metz
Code 46,6.1,Tim Robbins,Samantha Morton,Om Puri,https://www.imdb.com/title/tt0345061/,tt0345061,Michael Winterbottom
The Bye Bye Man,4.3,Douglas Smith,Lucien Laviscount,Cressida Bonas,https://www.imdb.com/title/tt4030600/,tt4030600,Stacy Title
Ta Ra Rum Pum,5.6,Saif Ali Khan,Rani Mukerji,Jaaved Jaaferi,https://www.imdb.com/title/tt0833553/,tt0833553,Siddharth Anand
Crash,7.8,Don Cheadle,Sandra Bullock,Thandiwe Newton,https://www.imdb.com/title/tt0375679/,tt0375679,Paul Haggis
Persepolis,8.0,Chiara Mastroianni,Catherine Deneuve,Gena Rowlands,https://www.imdb.com/title/tt0808417/,tt0808417,Vincent Paronnaud
Harry Brown,7.2,Michael Caine,Emily Mortimer,David Bradley,https://www.imdb.com/title/tt1289406/,tt1289406,Daniel Barber
Die Welle,7.6,Jürgen Vogel,Frederick Lau,Max Riemelt,https://www.imdb.com/title/tt1063669/,tt1063669,Dennis Gansel
Juno,7.5,Elliot Page,Michael Cera,Jennifer Garner,https://www.imdb.com/title/tt0467406/,tt0467406,Jason Reitman
Magic Mike,6.1,Channing Tatum,Alex Pettyfer,Olivia Munn,https://www.imdb.com/title/tt1915581/,tt1915581,Steven Soderbergh
I Can Only Imagine,7.3,J. Michael Finley,Madeline Carroll,Dennis Quaid,https://www.imdb.com/title/tt6450186/,tt6450186,Andrew Erwin
Five Feet Apart,7.2,Haley Lu Richardson,Cole Sprouse,Moises Arias,https://www.imdb.com/title/tt6472976/,tt6472976,Justin Baldoni
Jumping the Broom,5.7,Paula Patton,Laz Alonso,Angela Bassett,https://www.imdb.com/title/tt1640484/,tt1640484,Salim Akil
My Dog Skip,7.0,Frankie Muniz,Kevin Bacon,Diane Lane,https://www.imdb.com/title/tt0156812/,tt0156812,Jay Russell
Darkness Falls,4.9,Chaney Kley,Emma Caulfield Ford,Antony Burrows,https://www.imdb.com/title/tt0282209/,tt0282209,Jonathan Liebesman
"Definitely, Maybe",7.2,Ryan Reynolds,Rachel Weisz,Abigail Breslin,https://www.imdb.com/title/tt0832266/,tt0832266,Adam Brooks
"Good Night, and Good Luck",7.4,David Strathairn,George Clooney,Patricia Clarkson,https://www.imdb.com/title/tt0433383/,tt0433383,George Clooney
Capote,7.4,Philip Seymour Hoffman,Clifton Collins Jr.,Catherine Keener,https://www.imdb.com/title/tt0379725/,tt0379725,Bennett Miller
The Descent,7.2,Shauna Macdonald,Natalie Mendoza,Alex Reid,https://www.imdb.com/title/tt0435625/,tt0435625,Neil Marshall
Gifted,7.6,Chris Evans,Mckenna Grace,Lindsay Duncan,https://www.imdb.com/title/tt4481414/,tt4481414,Marc Webb
Kingdom Come,5.5,LL Cool J,Jada Pinkett Smith,Vivica A. Fox,https://www.imdb.com/title/tt0246002/,tt0246002,Doug McHenry
Michael Jordan to the MAX,7.4,Michael Jordan,Phil Jackson,Doug Collins,https://www.imdb.com/title/tt0245280/,tt0245280,Don Kempf
Dope,7.2,Shameik Moore,Tony Revolori,Kiersey Clemons,https://www.imdb.com/title/tt3850214/,tt3850214,Rick Famuyiwa
BrightBurn,6.1,Elizabeth Banks,David Denman,Jackson A. Dunn,https://www.imdb.com/title/tt7752126/,tt7752126,David Yarovesky
The Devil's Rejects,6.8,Sid Haig,Sheri Moon Zombie,Bill Moseley,https://www.imdb.com/title/tt0395584/,tt0395584,Rob Zombie
Devil's Due,4.1,Allison Miller,Zach Gilford,Sam Anderson,https://www.imdb.com/title/tt2752758/,tt2752758,Matt Bettinelli-Olpin
Beyond the Lights,6.9,Gugu Mbatha-Raw,Nate Parker,Minnie Driver,https://www.imdb.com/title/tt3125324/,tt3125324,Gina Prince-Bythewood
"House of 1,000 Corpses",6.0,Sid Haig,Karen Black,Bill Moseley,https://www.imdb.com/title/tt0251736/,tt0251736,Rob Zombie
House of the Dead,2.1,Jonathan Cherry,Tyron Leitso,Clint Howard,https://www.imdb.com/title/tt0317676/,tt0317676,Uwe Boll
A Serious Man,7.0,Michael Stuhlbarg,Richard Kind,Sari Lennick,https://www.imdb.com/title/tt1019452/,tt1019452,Ethan Coen
Get Low,7.0,Robert Duvall,Bill Murray,Sissy Spacek,https://www.imdb.com/title/tt1194263/,tt1194263,Aaron Schneider
A Single Man,7.5,Colin Firth,Julianne Moore,Matthew Goode,https://www.imdb.com/title/tt1315981/,tt1315981,Tom Ford
Cyrus,6.3,John C. Reilly,Marisa Tomei,Jonah Hill,https://www.imdb.com/title/tt1336617/,tt1336617,Jay Duplass
Bride & Prejudice,6.2,Martin Henderson,Aishwarya Rai Bachchan,Nadira Babbar,https://www.imdb.com/title/tt0361411/,tt0361411,Gurinder Chadha
Rabbit-Proof Fence,7.4,Everlyn Sampi,Tianna Sansbury,Kenneth Branagh,https://www.imdb.com/title/tt0252444/,tt0252444,Phillip Noyce
Who's Your Caddy?,2.3,Big Boi,Jeffrey Jones,Terry Crews,https://www.imdb.com/title/tt0785077/,tt0785077,Don Michael Paul
20th Century Women,7.3,Annette Bening,Elle Fanning,Greta Gerwig,https://www.imdb.com/title/tt4385888/,tt4385888,Mike Mills
The Other Side of Heaven,6.3,Christopher Gorham,Anne Hathaway,Joe Folau,https://www.imdb.com/title/tt0250371/,tt0250371,Mitch Davis
Veer-Zaara,7.9,Shah Rukh Khan,Preity Zinta,Rani Mukerji,https://www.imdb.com/title/tt0420332/,tt0420332,Yash Chopra
