rating_check,runtime,genre
6.8,['117'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.5,['114'],"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
5.4,['94'],"['Action', 'Comedy', 'Family']"
5.6,['90'],"['Action', 'Crime', 'Thriller']"
5.4,['108'],"['Comedy', 'Fantasy', 'Romance']"
4.8,['97'],"['Drama', 'Horror', 'Thriller']"
6.1,['96'],"['Action', 'Comedy']"
7.9,['98'],['Documentary']
5.8,['108'],"['Action', 'Comedy', 'Fantasy', 'Horror', 'Romance']"
4.9,['98'],"['Action', 'Horror', 'Sci-Fi']"
6.1,['107'],"['Comedy', 'Drama']"
6.4,['110'],"['Biography', 'Comedy', 'Drama', 'Romance']"
7.0,['129'],"['Comedy', 'Romance']"
7.4,['109'],"['Drama', 'Family']"
5.5,['104'],"['Comedy', 'Romance']"
5.7,['118'],"['Comedy', 'Drama', 'Music']"
7.4,['92'],"['Crime', 'Drama', 'Romance', 'Thriller']"
6.8,['122'],"['Drama', 'Thriller']"
6.8,['130'],"['Drama', 'Thriller']"
7.4,['105'],"['Sci-Fi', 'Thriller']"
5.9,['106'],"['Horror', 'Mystery', 'Thriller']"
6.0,['116'],['Drama']
6.2,['119'],"['Comedy', 'Drama', 'Romance']"
6.5,['98'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.1,['101'],"['Comedy', 'Drama', 'Romance']"
3.5,['89'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Romance', 'Sci-Fi', 'Thriller']"
7.7,['110'],"['Crime', 'Drama', 'Thriller']"
6.9,['110'],"['Biography', 'Drama', 'History', 'Romance']"
6.2,['109'],"['Horror', 'Mystery', 'Thriller']"
3.4,['90'],"['Comedy', 'Family', 'Romance']"
5.8,['99'],"['Crime', 'Horror', 'Mystery', 'Thriller']"
6.7,['106'],"['Comedy', 'Drama', 'Family']"
6.3,['93'],"['Action', 'Comedy', 'Crime', 'Thriller']"
6.3,['106'],"['Crime', 'Horror', 'Thriller']"
5.6,['104'],"['Comedy', 'Drama']"
6.2,['114'],"['Thriller', 'Drama']"
5.7,['127'],"['Comedy', 'Drama', 'Romance']"
5.2,['91'],"['Action', 'Comedy', 'Crime', 'Family']"
6.3,['97'],"['Comedy', 'Family', 'Fantasy', 'Music', 'Romance']"
7.1,['116'],"['Comedy', 'Romance']"
6.9,['111'],"['Action', 'Comedy', 'Crime']"
7.4,['139'],"['Action', 'Drama', 'Romance', 'Western']"
6.5,['85'],['Thriller']
5.6,['118'],"['Comedy', 'Romance']"
6.4,['129'],"['Action', 'Comedy', 'Crime', 'Drama']"
6.2,['90'],"['Horror', 'Thriller']"
7.7,['107'],"['Adventure', 'Comedy', 'Crime', 'Music']"
6.5,['110'],"['Comedy', 'Drama', 'Romance']"
5.2,['100'],"['Action', 'Fantasy', 'Horror']"
7.2,['116'],"['Biography', 'Crime', 'Drama']"
5.2,['94'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']"
7.1,['105'],"['Drama', 'Thriller', 'War']"
6.7,['118'],"['Drama', 'Romance']"
4.5,['100'],"['Action', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sci-Fi']"
5.6,['92'],"['Comedy', 'Crime', 'Drama']"
6.0,['116'],"['Drama', 'Mystery', 'Romance', 'Thriller']"
6.4,['110'],"['Crime', 'Mystery', 'Thriller']"
5.3,['110'],"['Comedy', 'Romance']"
6.5,['117'],"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
6.8,['144'],"['Crime', 'Drama', 'Mystery']"
6.7,['103'],"['Comedy', 'Crime', 'Mystery', 'Romance']"
6.2,['128'],"['Biography', 'Crime', 'Drama', 'Thriller']"
6.5,['127'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.2,['130'],"['Adventure', 'Fantasy', 'Mystery', 'Thriller']"
7.4,['129'],"['Drama', 'Mystery', 'Romance', 'Thriller']"
6.3,['129'],"['Biography', 'Comedy', 'Drama', 'History']"
7.2,['127'],['Drama']
8.1,['146'],['Drama']
7.8,['127'],"['Biography', 'Drama', 'History']"
8.1,['116'],['Drama']
7.8,['90'],"['Action', 'Crime', 'Thriller']"
6.1,['99'],"['Action', 'Comedy', 'Crime']"
4.7,['95'],['Comedy']
5.1,['93'],"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi']"
7.1,['94'],['Comedy']
7.4,['109'],"['Comedy', 'Drama', 'Romance']"
5.7,['97'],"['Action', 'Horror']"
7.2,['96'],"['Drama', 'Family', 'Fantasy']"
6.0,['82'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
7.0,['85'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
6.3,['108'],"['Drama', 'Mystery', 'Romance', 'Thriller', 'War']"
6.0,['105'],"['Comedy', 'Family']"
8.2,['122'],"['Crime', 'Drama', 'Thriller']"
6.8,['97'],"['Comedy', 'Drama', 'Romance']"
7.3,['121'],"['Drama', 'Romance']"
6.2,['108'],"['Comedy', 'Romance']"
6.4,['109'],"['Action', 'Crime', 'Drama', 'Thriller']"
7.2,['100'],"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
6.5,['101'],"['Drama', 'Mystery', 'Romance', 'War']"
6.1,['115'],"['Action', 'Crime', 'Thriller']"
7.5,['111'],"['Horror', 'Mystery']"
5.8,['93'],"['Horror', 'Mystery', 'Thriller']"
4.7,['106'],"['Comedy', 'Drama']"
4.9,['100'],"['Comedy', 'Drama', 'Romance']"
7.7,['106'],"['Biography', 'Drama', 'Family']"
6.8,['117'],"['Action', 'Adventure', 'Drama', 'Thriller']"
5.9,['101'],"['Horror', 'Mystery']"
5.5,['97'],"['Comedy', 'Romance']"
5.1,['102'],"['Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Romance', 'Thriller']"
6.6,['97'],"['Comedy', 'Family', 'Fantasy']"
6.4,['97'],"['Drama', 'Romance', 'Sci-Fi', 'Thriller']"
6.4,['101'],"['Comedy', 'Fantasy']"
7.5,['110'],"['Drama', 'Romance']"
8.2,['158'],['Drama']
5.6,['85'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
5.6,['81'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
6.5,['119'],"['Comedy', 'Drama', 'Romance']"
5.9,['86'],"['Action', 'Comedy']"
7.2,['121'],"['Comedy', 'Drama']"
6.6,['98'],"['Action', 'Crime', 'Thriller']"
7.0,['124'],"['Biography', 'Drama', 'Sport']"
5.6,['105'],['Comedy']
7.6,['137'],"['Biography', 'Crime', 'Drama']"
5.8,['105'],"['Comedy', 'Drama', 'Family', 'Romance']"
5.6,['106'],['Horror']
6.5,['101'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.6,['101'],"['Comedy', 'Romance']"
5.8,['101'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.4,['105'],"['Comedy', 'Romance', 'Sport']"
6.0,['111'],"['Crime', 'Drama', 'Thriller']"
6.4,['90'],"['Comedy', 'Family']"
5.6,['118'],"['Comedy', 'Drama', 'Romance']"
5.6,['91'],['Comedy']
7.5,['114'],"['Drama', 'Music']"
4.7,['97'],"['Action', 'Adventure', 'Horror', 'Thriller']"
5.6,['81'],['Comedy']
6.8,['110'],"['Drama', 'Sport']"
4.5,['102'],"['Drama', 'Horror', 'Mystery', 'Romance']"
3.5,['83'],"['Action', 'Comedy', 'Music']"
4.8,['95'],"['Action', 'Adventure', 'Comedy', 'Crime']"
6.0,['98'],"['Comedy', 'Drama', 'Family', 'Sport']"
5.5,['99'],"['Fantasy', 'Horror', 'Thriller']"
6.3,['97'],"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']"
5.5,['105'],"['Action', 'Crime', 'Drama', 'Romance', 'Sport']"
6.2,['103'],"['Action', 'Crime', 'Thriller']"
6.6,['107'],"['Comedy', 'Drama', 'Romance']"
6.2,['114'],"['Action', 'Adventure', 'Drama', 'History', 'War']"
7.3,['85'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
4.0,['90'],"['Horror', 'Thriller']"
6.0,['100'],"['Action', 'Comedy', 'Crime']"
7.3,['95'],"['Comedy', 'Drama', 'Romance', 'Thriller']"
6.6,['92'],['Comedy']
5.5,['113'],"['Comedy', 'Drama']"
5.9,['90'],['Horror']
5.8,['95'],"['Biography', 'Comedy', 'Crime']"
5.4,['117'],"['Crime', 'Drama', 'Thriller']"
5.3,['90'],"['Adventure', 'Comedy', 'Family', 'Romance']"
6.3,['124'],"['Biography', 'Drama', 'History']"
4.6,['98'],"['Action', 'Crime', 'Thriller']"
7.4,['120'],"['Biography', 'Drama', 'Sport']"
5.6,['115'],"['Drama', 'Mystery', 'Thriller']"
4.6,['108'],"['Comedy', 'Drama', 'Romance']"
4.7,['107'],"['Horror', 'Mystery', 'Thriller']"
6.7,['109'],"['Comedy', 'Drama', 'Romance']"
4.5,['84'],"['Animation', 'Adventure', 'Family']"
5.1,['85'],"['Comedy', 'Crime']"
6.7,['88'],"['Comedy', 'Sport']"
8.2,['140'],"['Action', 'Drama', 'Sport']"
6.7,['121'],"['Biography', 'Comedy', 'Drama', 'History', 'Sport']"
6.8,['91'],['Fantasy']
6.9,['127'],"['Biography', 'Drama', 'History']"
6.9,['122'],"['Crime', 'Drama', 'History']"
6.5,['73'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
7.1,['107'],"['Biography', 'Drama', 'Sport']"
6.4,['112'],"['Drama', 'War']"
4.8,['99'],"['Drama', 'Mystery', 'Romance', 'Thriller']"
5.8,['110'],"['Action', 'Drama', 'Thriller']"
6.3,['102'],"['Drama', 'Mystery', 'Romance']"
7.2,['111'],"['Adventure', 'Drama']"
7.3,['120'],"['Biography', 'Drama']"
6.7,['116'],"['Biography', 'Comedy', 'Drama', 'History']"
6.0,['109'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
4.3,['95'],"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
5.0,['95'],"['Comedy', 'Romance']"
7.8,['127'],"['Biography', 'Drama', 'Sport']"
6.0,['107'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
4.3,['95'],"['Comedy', 'Crime']"
6.6,['121'],"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
6.9,['84'],"['Animation', 'Adventure', 'Family', 'History', 'War']"
7.1,['80'],"['Comedy', 'Drama']"
6.2,['105'],"['Drama', 'History', 'Romance']"
2.9,['95'],"['Action', 'Fantasy', 'Horror']"
6.9,['132'],"['Biography', 'Crime', 'Drama', 'Thriller']"
6.6,['122'],"['Crime', 'Drama']"
5.9,['98'],"['Action', 'Drama', 'Western']"
6.7,['114'],"['Comedy', 'Drama']"
6.5,['107'],"['Crime', 'Mystery', 'Thriller']"
6.0,['124'],"['Adventure', 'Drama', 'Romance']"
7.1,['154'],"['Comedy', 'Drama']"
5.1,['85'],"['Animation', 'Adventure', 'Comedy', 'Family']"
3.0,['80'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
7.2,['124'],"['Biography', 'Drama', 'History']"
6.1,['121'],"['Action', 'Drama', 'History', 'Romance', 'War']"
6.0,['110'],"['Drama', 'Mystery', 'Romance']"
5.8,['86'],"['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']"
7.1,['88'],['Comedy']
7.2,['102'],"['Action', 'Drama', 'Sport']"
5.7,['106'],"['Comedy', 'Romance']"
7.2,['139'],['Drama']
6.7,['98'],"['Comedy', 'Crime']"
5.8,['113'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.6,['96'],"['Comedy', 'Crime']"
6.3,['100'],"['Action', 'Crime', 'Thriller']"
6.9,['115'],"['Comedy', 'Drama', 'Romance']"
6.2,['94'],"['Comedy', 'War']"
6.6,['101'],"['Comedy', 'Romance']"
5.4,['88'],"['Action', 'Comedy', 'Crime', 'Thriller']"
6.3,['110'],"['Comedy', 'Crime', 'Drama', 'Romance']"
5.5,['88'],"['Comedy', 'Horror']"
6.4,['98'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.6,['96'],"['Comedy', 'Romance']"
5.3,['107'],"['Comedy', 'Sport']"
7.0,['134'],"['Biography', 'Drama', 'History', 'Sport']"
4.9,['89'],"['Comedy', 'Romance']"
5.5,['172'],"['Action', 'Crime', 'Thriller']"
6.7,['118'],"['Biography', 'Drama', 'Music', 'Musical']"
8.2,['119'],"['Animation', 'Adventure', 'Family', 'Fantasy']"
5.0,['120'],"['Drama', 'History', 'Romance']"
7.6,['88'],"['Action', 'Comedy', 'Horror']"
8.2,['130'],"['Biography', 'Comedy', 'Drama', 'Music']"
6.6,['101'],['Comedy']
6.7,['98'],"['Horror', 'Thriller']"
7.1,['101'],"['Drama', 'Thriller']"
7.1,['109'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
7.4,['133'],"['Crime', 'Drama']"
6.0,['97'],"['Comedy', 'Romance']"
8.0,['126'],"['Drama', 'Romance', 'Sci-Fi']"
6.6,['97'],"['Action', 'Mystery', 'Thriller']"
7.6,['94'],"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']"
5.8,['93'],"['Action', 'Drama', 'Thriller']"
6.2,['141'],['Drama']
7.4,['106'],"['Biography', 'Comedy', 'Drama', 'Family', 'History', 'Sport']"
5.6,['88'],"['Comedy', 'Crime']"
6.1,['101'],"['Comedy', 'Romance']"
5.5,['94'],"['Biography', 'Comedy', 'Drama', 'Family', 'Sport']"
7.2,['121'],"['Crime', 'Drama', 'Mystery']"
6.7,['105'],"['Biography', 'Drama']"
6.1,['100'],"['Comedy', 'Drama', 'Romance']"
6.2,['100'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.2,['99'],"['Action', 'Drama', 'Horror', 'Thriller']"
6.7,['128'],"['Action', 'Biography', 'Crime', 'History']"
6.8,['139'],"['Action', 'Drama', 'History']"
6.8,['104'],"['Fantasy', 'Horror', 'Mystery']"
7.5,['116'],"['Drama', 'Thriller']"
7.0,['111'],"['Drama', 'History', 'War']"
5.3,['96'],"['Horror', 'Mystery', 'Thriller']"
6.2,['110'],"['Comedy', 'Family', 'Sport']"
6.9,['127'],"['Drama', 'Family', 'Sport']"
5.8,['138'],"['Biography', 'Drama', 'History']"
4.8,['84'],"['Comedy', 'Sci-Fi']"
7.3,['122'],"['Comedy', 'Drama']"
7.0,['121'],"['Action', 'Fantasy', 'Thriller']"
6.3,['94'],"['Comedy', 'Family']"
7.6,['132'],['Drama']
7.8,['113'],"['Action', 'Comedy', 'Crime']"
6.6,['108'],"['Crime', 'Drama', 'Thriller']"
6.5,['108'],"['Biography', 'Comedy', 'Crime', 'Drama']"
6.3,['105'],"['Comedy', 'Drama']"
6.3,['106'],"['Comedy', 'Drama', 'Mystery']"
6.8,['104'],['Comedy']
7.0,['114'],"['Action', 'Crime', 'Drama', 'Thriller']"
4.6,['83'],['Comedy']
4.3,['91'],"['Adventure', 'Comedy', 'Family']"
5.8,['104'],"['Comedy', 'Crime', 'Thriller']"
6.5,['100'],"['Action', 'Crime', 'Thriller']"
5.9,['87'],"['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror', 'Sci-Fi']"
5.8,['90'],"['Comedy', 'Crime', 'Romance']"
5.8,['106'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.2,['96'],"['Action', 'Thriller']"
5.5,['98'],"['Comedy', 'Music']"
6.1,['100'],"['Action', 'Adventure', 'Comedy']"
5.7,['95'],"['Adventure', 'Comedy', 'Family', 'Fantasy']"
6.6,['107'],['Comedy']
6.5,['122'],"['Crime', 'Drama', 'Thriller']"
6.8,['116'],"['Action', 'Crime', 'Drama', 'Thriller']"
4.5,['91'],"['Comedy', 'Crime']"
3.9,['104'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']"
6.3,['114'],"['Biography', 'Drama', 'History', 'Romance']"
7.7,['145'],"['Drama', 'Thriller', 'War']"
6.3,['92'],"['Drama', 'Mystery', 'Thriller']"
5.4,['105'],"['Drama', 'Thriller']"
7.7,['116'],"['Drama', 'History', 'Music', 'Romance', 'War']"
6.5,['106'],"['Animation', 'Adventure', 'Family', 'Sport']"
7.2,['120'],"['Biography', 'Comedy']"
7.2,['119'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.3,['112'],"['Comedy', 'Music', 'Romance']"
7.7,['122'],"['Comedy', 'Drama', 'Romance']"
6.2,['102'],['Comedy']
5.7,['101'],"['Horror', 'Mystery', 'Thriller']"
5.7,['92'],['Comedy']
6.4,['106'],"['Comedy', 'Drama', 'Sport']"
6.1,['134'],['Drama']
7.6,['123'],"['Biography', 'Crime', 'Drama']"
5.4,['93'],"['Comedy', 'Crime']"
5.9,['95'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.8,['92'],"['Action', 'Crime', 'Thriller']"
6.6,['113'],"['Action', 'Drama', 'Sport']"
7.0,['127'],"['Drama', 'Mystery', 'Thriller']"
6.8,['111'],"['Biography', 'Drama', 'History']"
6.1,['120'],"['Comedy', 'Drama']"
7.0,['98'],"['Adventure', 'Comedy', 'Drama', 'Romance']"
6.6,['117'],"['Drama', 'Romance']"
6.6,['91'],['Drama']
6.0,['103'],"['Drama', 'History', 'Romance', 'War']"
4.6,['90'],"['Action', 'Adventure', 'Sci-Fi']"
6.3,['110'],"['Comedy', 'Crime', 'Drama']"
4.7,['90'],"['Horror', 'Sci-Fi', 'Thriller']"
6.8,['116'],"['Horror', 'Mystery', 'Thriller']"
8.0,['128'],"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']"
7.5,['112'],"['Horror', 'Mystery', 'Thriller']"
5.6,['105'],['Comedy']
7.9,['113'],"['Drama', 'Family']"
7.0,['94'],"['Documentary', 'Action', 'Comedy']"
6.2,['100'],['Comedy']
6.6,['129'],"['Drama', 'Sci-Fi', 'Thriller']"
3.9,['91'],"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']"
4.9,['97'],"['Comedy', 'Romance']"
6.7,['90'],"['Adventure', 'Comedy']"
4.7,['95'],"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']"
7.3,['115'],"['Comedy', 'Drama']"
7.2,['109'],"['Comedy', 'Music']"
6.8,['105'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
4.5,['109'],"['Comedy', 'Drama']"
4.6,['103'],"['Comedy', 'Drama', 'Horror']"
5.7,['109'],"['Comedy', 'Crime']"
5.0,['108'],"['Drama', 'Romance', 'Thriller']"
7.0,['117'],"['Adventure', 'Comedy', 'Drama', 'Family', 'Mystery']"
4.9,['114'],"['Comedy', 'Crime', 'Drama']"
6.0,['108'],"['Drama', 'Music', 'Romance']"
4.6,['121'],"['Comedy', 'Drama', 'Romance']"
6.3,['132'],"['Drama', 'Fantasy']"
8.1,['134'],"['Biography', 'Drama', 'History']"
5.9,['118'],"['Comedy', 'Drama', 'Romance', 'Music']"
7.4,['106'],"['Drama', 'Romance']"
5.3,['117'],"['Comedy', 'Fantasy', 'Romance']"
5.9,['111'],"['Comedy', 'Drama']"
6.8,['117'],"['Comedy', 'Crime', 'Mystery', 'Thriller']"
7.5,['128'],"['Biography', 'Drama', 'History']"
2.8,['83'],"['Comedy', 'Romance']"
5.8,['72'],"['Animation', 'Adventure', 'Family', 'Fantasy']"
5.3,['72'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
5.9,['96'],"['Drama', 'Fantasy', 'Mystery', 'Thriller']"
3.8,['101'],"['Comedy', 'Drama', 'Horror']"
4.1,['89'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
6.3,['77'],"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Musical']"
8.1,['129'],"['Biography', 'Crime', 'Drama']"
7.1,['132'],"['Crime', 'Drama', 'Romance']"
5.8,['120'],['Thriller']
6.7,['111'],"['Adventure', 'Drama', 'Family', 'War']"
4.4,['100'],"['Comedy', 'Drama', 'Romance']"
7.0,['123'],"['Horror', 'Mystery', 'Thriller']"
6.3,['86'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
2.4,['86'],"['Adventure', 'Comedy', 'Fantasy']"
6.2,['110'],"['Crime', 'Drama', 'Thriller']"
5.0,['102'],"['Horror', 'Thriller']"
6.5,['96'],"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
6.2,['115'],"['Comedy', 'Drama', 'Romance', 'Thriller']"
6.3,['107'],"['Action', 'Drama', 'History', 'Mystery']"
3.4,['82'],"['Comedy', 'Horror']"
6.3,['105'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.3,['90'],"['Adventure', 'Comedy']"
8.3,['108'],"['Drama', 'Romance', 'Sci-Fi']"
4.8,['92'],"['Horror', 'Thriller']"
7.5,['143'],['Drama']
6.6,['103'],"['Comedy', 'Drama']"
7.5,['104'],"['Drama', 'Mystery']"
7.2,['98'],"['Action', 'Comedy']"
3.5,['88'],['Comedy']
6.4,['104'],"['Comedy', 'Romance']"
7.6,['128'],"['Biography', 'Drama']"
6.8,['113'],"['Drama', 'Thriller']"
5.5,['91'],['Horror']
6.4,['98'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
7.2,['111'],"['Crime', 'Drama', 'Thriller']"
5.5,['101'],"['Crime', 'Thriller']"
7.5,['113'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.3,['103'],"['Comedy', 'Drama', 'Sport']"
4.0,['87'],"['Horror', 'Mystery']"
6.8,['109'],"['Action', 'Crime', 'Thriller']"
7.0,['109'],"['Comedy', 'Sci-Fi']"
5.7,['105'],"['Comedy', 'Romance']"
5.9,['99'],"['Comedy', 'Crime', 'Family', 'Mystery', 'Romance', 'Thriller']"
5.2,['90'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance']"
7.1,['120'],"['Biography', 'Drama']"
6.2,['104'],"['Drama', 'Romance']"
5.2,['97'],"['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
5.8,['109'],"['Adventure', 'Comedy', 'Family', 'Romance']"
5.0,['85'],"['Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
6.2,['122'],"['Crime', 'Drama', 'Sport']"
5.2,['101'],['Comedy']
4.8,['89'],"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']"
6.7,['115'],"['Action', 'Crime', 'Drama', 'Romance', 'Western']"
6.3,['111'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
4.9,['100'],"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Thriller']"
7.4,['124'],['Drama']
5.8,['101'],"['Comedy', 'Romance']"
5.9,['113'],"['Comedy', 'Drama']"
8.1,['148'],"['Adventure', 'Biography', 'Drama']"
6.4,['68'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Mystery']"
5.9,['100'],['Comedy']
6.6,['122'],"['Biography', 'Drama', 'History', 'Thriller', 'War']"
4.9,['95'],"['Horror', 'Mystery', 'Thriller']"
7.0,['127'],"['Biography', 'Drama', 'History', 'War']"
6.1,['90'],"['Comedy', 'Sport']"
7.7,['99'],"['Action', 'Comedy', 'Fantasy']"
4.2,['88'],"['Comedy', 'Family', 'Music', 'Musical']"
5.2,['109'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
6.1,['89'],"['Horror', 'Mystery', 'Thriller']"
7.7,['124'],"['Crime', 'Drama', 'Thriller']"
5.7,['88'],"['Action', 'Crime', 'Thriller']"
7.6,['128'],['Drama']
5.7,['84'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.6,['101'],"['Comedy', 'Romance']"
5.3,['98'],"['Comedy', 'Romance']"
7.4,['127'],"['Documentary', 'Crime', 'History']"
6.1,['95'],"['Action', 'Sci-Fi', 'Thriller']"
1.9,['87'],"['Comedy', 'Sci-Fi']"
6.0,['106'],"['Comedy', 'Romance']"
6.2,['96'],"['Action', 'Crime', 'Thriller']"
6.6,['101'],"['Comedy', 'Drama']"
4.8,['99'],['Comedy']
6.0,['123'],"['Biography', 'Drama', 'History']"
6.7,['102'],"['Comedy', 'Drama', 'Fantasy', 'Romance']"
7.0,['101'],"['Drama', 'Romance', 'Thriller', 'War']"
6.3,['115'],"['Action', 'Crime', 'Thriller']"
7.2,['133'],"['Drama', 'Romance']"
6.6,['102'],"['Comedy', 'Drama']"
6.1,['96'],"['Action', 'Crime', 'Drama', 'Sport']"
5.6,['108'],"['Action', 'Crime', 'Thriller']"
7.1,['116'],"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
6.4,['102'],['Comedy']
7.0,['103'],"['Comedy', 'Drama', 'Music', 'War']"
6.7,['105'],"['Action', 'Crime', 'Thriller']"
6.7,['87'],"['Comedy', 'Drama', 'Musical']"
6.5,['109'],"['Biography', 'Drama', 'War']"
7.1,['100'],"['Adventure', 'Drama']"
6.5,['109'],"['Comedy', 'Drama']"
2.1,['88'],"['Comedy', 'Family', 'Sci-Fi']"
5.0,['110'],"['Drama', 'Music']"
5.5,['94'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']"
5.5,['83'],"['Action', 'Comedy', 'Crime']"
4.6,['84'],"['Action', 'Comedy', 'Crime']"
6.6,['148'],"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']"
6.2,['108'],"['Comedy', 'Crime', 'Music']"
5.6,['107'],"['Action', 'Crime', 'Thriller']"
2.8,['85'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
6.7,['100'],"['Drama', 'Mystery']"
4.1,['83'],"['Comedy', 'Fantasy']"
6.1,['100'],"['Drama', 'Horror', 'Thriller']"
5.2,['87'],"['Adventure', 'Comedy']"
7.4,['106'],"['Drama', 'History', 'War']"
7.1,['116'],"['Biography', 'Drama', 'Sport']"
7.0,['125'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.4,['99'],"['Biography', 'Drama', 'Romance', 'Thriller']"
7.1,['100'],"['Animation', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
6.4,['111'],"['Comedy', 'Drama', 'Family', 'Music', 'Romance']"
2.4,['99'],"['Action', 'Horror', 'Sci-Fi']"
6.2,['100'],"['Drama', 'Fantasy', 'Mystery', 'Thriller']"
6.6,['111'],"['Biography', 'Drama', 'Sport']"
6.8,['112'],"['Biography', 'Drama', 'Romance', 'War']"
6.4,['114'],"['Drama', 'History', 'Romance', 'War']"
7.0,['119'],"['Biography', 'Drama']"
6.8,['135'],"['Biography', 'Drama', 'Music']"
4.9,['93'],"['Action', 'Thriller']"
6.7,['114'],"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Romance']"
7.5,['124'],['Drama']
6.7,['152'],"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
6.5,['98'],"['Biography', 'Drama', 'History']"
6.7,['114'],"['Comedy', 'Drama', 'Mystery', 'Romance', 'Thriller', 'War']"
7.1,['118'],"['Biography', 'Drama', 'Sport']"
7.3,['104'],"['Crime', 'Drama', 'Western']"
2.9,['84'],"['Comedy', 'Music']"
7.4,['107'],"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
5.1,['108'],"['Action', 'Comedy', 'Crime', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
2.0,['88'],"['Adventure', 'Family', 'Fantasy', 'Musical']"
7.0,['125'],"['Drama', 'War']"
6.4,['115'],"['Crime', 'Drama', 'Romance', 'Thriller']"
6.8,['105'],"['Comedy', 'Crime', 'Drama']"
6.4,['119'],"['Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']"
